	subject	target_sentence	db_cond	response	threshold
154	pilot8	Schnupfen stört uns natürlich sehr.	10.0	 Schnupfen stört uns natürlich sehr.	wordlists_allcorrect
155	pilot8	Der Raureif zaubert Diamanten auf Blätter.	2.0	 Der Rauhreif zaubert Diamanten auf Blätter.	wordlists_allcorrect
156	pilot8	Die Musiker unterhalten Passanten mit ihrer Musik.	-2.0	 Musiker unterhalten sich über die Musik.	wordlists_allcorrect
157	pilot8	Ängstlich begreifst du Omas Lage.	-2.0	 Süßlich.	wordlists_allcorrect
158	pilot8	Die Katze schläft auf dem Sofa	1.0	 Die Katze schläft auf dem Sofa.	wordlists_allcorrect
159	pilot8	Nervöse Menschen brauchen viel Ruhe.	10.0	 Nervöse Menschen brauchen viel Ruhe.	wordlists_allcorrect
160	pilot8	Die Träume tanzen auf Wolken.	10.0	 Die Träume tanzen auf Wolken.	wordlists_allcorrect
161	pilot8	Der Regenschirm schützt vor plötzlichem Regen.	0.0	 Der Regenschirm schützt vor plötzlichem Regen.	wordlists_allcorrect
162	pilot8	Im Park traf ich meinen Deutschlehrer.	2.0	 Im Park traf ich meinen Deutschlehrer.	wordlists_allcorrect
163	pilot8	Die Freunde teilen Geschichten am Lagerfeuer.	0.0	 Die Freunde teilen Geschichten am Lagerfeuer.	wordlists_allcorrect
164	pilot8	Sie läuft entspannt am Strand entlang.	2.0	 Sie läuft entspannt am Strand entlang.	wordlists_allcorrect
165	pilot8	Englische Kriminalromane sind ihm die liebste Lektüre.	2.0	 Englische Kriminalromane sind die liebste Lektüre.	wordlists_allcorrect
166	pilot8	Der Regen prasselt auf das Dachfenster.	-1.0	 Der Regen prasselt auf das Dachfenster.	wordlists_allcorrect
167	pilot8	Der Regenbogen endete im Blumentopf.	-2.0	 Der Regenbogen endete im Blumentopf.	wordlists_allcorrect
168	pilot8	Der Apfelbaum trägt viele reife Äpfel.	2.0	 Der Apfelbaum trägt viele reife Äpfel.	wordlists_allcorrect
169	pilot8	Verwirrte Schatten tanzen auf Wegen.	-2.0	 Verwirrte Schatten tanzen als Regen.	wordlists_allcorrect
170	pilot8	Das Echo trägt Gedichte fort.	-1.0	 Das Echo trägt die... Haha, fort.	wordlists_allcorrect
171	pilot8	Der Regen spielt Klavier auf den Dächern.	2.0	 Der Regen spielt Klavier auf den Dächern.	wordlists_allcorrect
172	pilot8	In der Galerie bewundern Besucher zeitgenössische Kunst.	10.0	 In der Galerie bewundern Besucher zeitgenössische Kunst.	wordlists_allcorrect
173	pilot8	Nach diesen Sturmböen herrscht ein furchtbares Chaos.	-2.0	 Böen verursachen furchtbares Chaos.	wordlists_allcorrect
174	pilot8	Sie liest ein Buch in der Sonne.	10.0	 Sie liest ein Buch in der Sonne.	wordlists_allcorrect
175	pilot8	Opa jammert ständig über seine Asthmaanfälle.	-2.0	 Opa jammert ständig über seine Asthma-Anfälle.	wordlists_allcorrect
176	pilot8	Ein Lächeln erhellt das Gesicht.	0.0	 Ein Lächeln erhellt das Gesicht.	wordlists_allcorrect
177	pilot8	Die Uhr tickt ruhig an der Wand.	-2.0	 Die Uhr tickt ruhig am Rand.	wordlists_allcorrect
178	pilot8	Achtlos wirft der Knirps Matsch durchs Eckfenster.	2.0	 Achtlos drückt der Knirps Dreck durchs Fenster.	wordlists_allcorrect
179	pilot8	Die Blumen blühen im Winter schwarz.	10.0	 Die Blumen blühen im Winter schwarz.	wordlists_allcorrect
180	pilot8	Sein Blick streifte die Sterne.	-2.0	 Sein Blick streift die Sterne.	wordlists_allcorrect
181	pilot8	Morgen wird es neblig und eiskalt.	2.0	 Morgen wird es neblig und eiskalt.	wordlists_allcorrect
182	pilot8	Ein Schiff gleitet über das Wasser.	-1.0	 Ein Schiff gleitet durchs Wasser.	wordlists_allcorrect
183	pilot8	Der Briefträger bringt die Post.	1.0	 Der Briefbote bringt die Post.	wordlists_allcorrect
184	pilot8	Studenten treffen sich in der Bibliothek.	-1.0	 Studenten treffen sich in der Bibliothek.	wordlists_allcorrect
185	pilot8	Flüsternd erzählt der Wind Geschichten.	-2.0	 Lüstern erzählt der Wind Geschichten.	wordlists_allcorrect
186	pilot8	Auf dem Gehweg quietschen Kinderfahrräder.	0.0	 Auf dem Gehweg quietschen Kinderfahrräder.	wordlists_allcorrect
187	pilot8	Jeden Freitag gibt's frischen Fisch.	-1.0	 Jeden Freitag gibt es frischen Fisch.	wordlists_allcorrect
188	pilot8	Es wird auch da chinesisch gesprochen.	1.0	 Es wird auch da Chinesisch gesprochen.	wordlists_allcorrect
189	pilot8	Stehend macht man seine Aussage.	-2.0	 macht er seine Aussage.	wordlists_allcorrect
190	pilot8	Die Wolken malen Geschichten am Himmel.	10.0	 Die Wolken malen Geschichten am Himmel.	wordlists_allcorrect
191	pilot8	Die Melodie malt leuchtende Träume.	1.0	 Die Melodie malt leuchtende Träume.	wordlists_allcorrect
192	pilot8	Der Frosch sprang rein ins Täschchen.	0.0	 Der Frosch sprang rein ins Tischtuch.	wordlists_allcorrect
193	pilot8	Der Kieselstein träumt von fernen Ufern.	0.0	 Der Kieselstein träumt von fernen Ufern.	wordlists_allcorrect
194	pilot8	Manche Menschen vertragen keine Erdbeeren.	-1.0	 Manche Menschen vertragen keine Erdbeeren.	wordlists_allcorrect
195	pilot8	Das war jetzt aber ein schöner Tag.	10.0	 Das war jetzt aber ein schöner Tag.	wordlists_allcorrect
196	pilot8	Wir haben ein Abteil extra für uns.	0.0	 Wir haben ein Abteil extra für uns.	wordlists_allcorrect
197	pilot8	Der Nachbar sang unter der Dusche Oper.	0.0	 Der Nachbar sang unter der Dusche Oper.	wordlists_allcorrect
198	pilot8	Der Wecker klingelt zur gewohnten Zeit.	2.0	 Der Wecker klingelt zur gewohnten Zeit.	wordlists_allcorrect
199	pilot8	Vater mischt gleich die Karten.	0.0	 Kater nicht gleich Kater.	wordlists_allcorrect
200	pilot8	Schnaps im Tee verfälscht das Aroma.	0.0	 Schnaps im Tee verfälscht das Aroma.	wordlists_allcorrect
201	pilot8	Adler fliegen tausend Meter hoch.	2.0	 Adler fliegen tausend Meter hoch.	wordlists_allcorrect
202	pilot8	Diese Durchsage ist ohne Gewähr.	10.0	 Diese Durchsage ist ohne Gewehr.	wordlists_allcorrect
203	pilot8	In der Dämmerung kommen wir heim.	1.0	 In der Dämmerung kommen wir heim.	wordlists_allcorrect
204	pilot8	Der Widerspruch malt abstrakte Gedankenbilder.	-1.0	 Der Wind untermalt abstrakte Gedankengänge.	wordlists_allcorrect
205	pilot8	Heute jeder Strauß Blumen zwei Mark.	1.0	 Heute jeder Strauß Blumen zwei mag.	wordlists_allcorrect
206	pilot8	Prinzipiell müssen alle Hunde ein Halsband tragen.	1.0	 Prinzipiell müssen alle Hunde ein Halsband tragen.	wordlists_allcorrect
207	pilot8	Die Kaffeetasse klirrt beim Frühstück.	-1.0	 Die Kaffeetasse klirrt beim Frühstück.	wordlists_allcorrect
208	pilot8	Kinder spielen fröhlich im Park.	-2.0	 Kinder spielen fröhlich im Park.	wordlists_allcorrect
209	pilot8	Die Hochzeit versammelt Familie und Freunde.	-1.0	 Die Hochzeit verdankt Familie und Freunde.	wordlists_allcorrect
210	pilot8	Diese Gegend nennt man Sandwüste.	0.0	 Diese Gegend nennt man Sandwüste.	wordlists_allcorrect
211	pilot8	Nach dem Aufräumen fand ich mein Buch.	1.0	 Nach dem Aufräumen fand ich ein Buch.	wordlists_allcorrect
212	pilot8	Der Kaffeeplausch wurde von Ameisen gestört.	2.0	 Der Kaffeeplausch wurde von Ameisen gestört.	wordlists_allcorrect
213	pilot8	Nach einer Umfrage kennt niemand dieses Fremdwort.	0.0	 Nach einer Umfrage kennt niemand dieses Fremdwort.	wordlists_allcorrect
214	pilot8	Der Lehrer erklärt schwierige Konzepte.	0.0	 Der Lehrer erklärt schwierige Konzepte.	wordlists_allcorrect
215	pilot8	Ein Paar tanzt unter dem Sternenhimmel.	1.0	 Ein Paar tanzt unter den Sternen.	wordlists_allcorrect
216	pilot8	Der Bahnhof liegt sieben Minuten entfernt.	0.0	 Der Bahnhof liegt sieben Minuten entfernt.	wordlists_allcorrect
217	pilot8	Die Blumen blühen im Garten.	10.0	 Die Blumen blühen im Garten.	wordlists_allcorrect
218	pilot8	Die weiße Leinwand wird vom Maler beschriftet.	0.0	 Die weiße Leinwand wird malerisch bestückt.	wordlists_allcorrect
219	pilot8	Das Baby lachte über die fliegenden Luftballons.	-2.0	 Das Baby lachte über die fliegenden Luftballons.	wordlists_allcorrect
220	pilot8	Der Löwe schleicht im Käfig umher.	0.0	 Der Löwe... Zähne.	wordlists_allcorrect
221	pilot8	Ein leiser Windhauch streift die Wiesen.	1.0	 Ein leiser Wind hochstreift die Wiese.	wordlists_allcorrect
222	pilot8	Die Zeit versteckt sich im Echo.	2.0	 Die Zeit erstreckt sich im Echo.	wordlists_allcorrect
223	pilot8	Die Straßen sind voller fröhlicher Passanten.	10.0	 Die Straßen sind voller fröhlicher Passanten.	wordlists_allcorrect
224	pilot8	Ein freundliches Lächeln erhellt den Tag.	1.0	 Ein freundliches Lächeln erhält den Tag.	wordlists_allcorrect
225	pilot8	Die Familie genießt gemeinsames Abendessen.	-2.0	 Die Familie genießt gemeinsames Abendessen.	wordlists_allcorrect
226	pilot8	Die letztmalige Feststellung war eindrucksvoll.	2.0	 Die letztmalige Feststellung war eindrucksvoll.	wordlists_allcorrect
227	pilot8	Diese zarten Blumen welken rasch.	1.0	 Diese zarten Blumen welken rasch.	wordlists_allcorrect
228	pilot8	Schlaf vor Mitternacht ist gesund.	2.0	 Schlaf vor Mitternacht ist gesund.	wordlists_allcorrect
229	pilot8	Vor der Hütte sitzt ein großer Heuhaufen.	2.0	 Vor der Hütte liegt ein großer Heuhaufen.	wordlists_allcorrect
230	pilot8	Öfen brauchen Kohlen und Briketts.	2.0	 Zu grillen braucht man Kohle und Briketts.	wordlists_allcorrect
231	pilot8	Autos fahren auf der Straße.	-2.0	 Autos fahren auf der Straße.	wordlists_allcorrect
232	pilot8	Die Ärzte sind damit gar nicht einverstanden.	-1.0	 Ärzte sind damit gar nicht einverstanden.	wordlists_allcorrect
233	pilot8	Ein Stückchen weiter nördlich ist eine Umgehungsstraße.	-2.0	Auf der A90 ist eine Umgehungsstraße.	wordlists_allcorrect
234	pilot8	Nach der harten Arbeit brauche ich Zerstreuung.	1.0	 Nach der harten Arbeit brauche ich...	wordlists_allcorrect
235	pilot8	Unser Doktor besucht Vater täglich.	10.0	 Unser Doktor täglich.	wordlists_allcorrect
236	pilot8	Sechs Mädchen wollen Schwester werden.	2.0	 Sechs Mädchen wollen Schwestern werden.	wordlists_allcorrect
237	pilot8	Alle eilen gleich links ins Freie.	-2.0	 Nicht verstanden.	wordlists_allcorrect
238	pilot8	Der Schatten webt stille Geschichten.	-2.0	 Der Schatten schreibt viele Geschichten.	wordlists_allcorrect
239	pilot8	Der Laptop surft schnell im Internet.	1.0	 Der Laptop, schnelles Internet.	wordlists_allcorrect
0	pilot9	Die Lampe spendet angenehmes, helles Licht.	1.0	 Die Lampe spendet angenehmes helles Licht.	wordlists_allcorrect
1	pilot9	Ein leiser Windhauch streift die Wiesen.	0.0	 Ein leiser Wind pfeift.	wordlists_allcorrect
2	pilot9	Schnaps im Tee verfälscht das Aroma.	2.0	 Schnaps im Tee verfälscht das Aroma.	wordlists_allcorrect
3	pilot9	Die Ärzte sind damit gar nicht einverstanden.	-2.0	 Nicht verstanden.	wordlists_allcorrect
4	pilot9	Die Bremse quietscht beim linkslastigen Bremsen.	-1.0	 Bremsen.	wordlists_allcorrect
5	pilot9	Wir haben ein Abteil extra für uns.	2.0	 Wir haben einen Teil extra für uns.	wordlists_allcorrect
6	pilot9	Die Waschmaschine summt sanft im Hintergrund.	0.0	 Zieh Wasser, Schiene im Hintergrund.	wordlists_allcorrect
7	pilot9	Fünf Filmtitel müssen wir aufschreiben.	-1.0	 nicht verstanden.	wordlists_allcorrect
8	pilot9	Der Lehrer erklärt schwierige Konzepte.	0.0	 Der Lehrer erklärt Konzepte.	wordlists_allcorrect
9	pilot9	Die Uhr tickt im Rhythmus der Stille.	0.0	 Die Uhr tickt im...	wordlists_allcorrect
10	pilot9	Ein Stückchen weiter nördlich ist eine Umgehungsstraße.	10.0	 Ein Stückchen weiter nördlich ist eine Umgehungsstraße.	wordlists_allcorrect
11	pilot9	Der Kaffee duftet sehr verlockend.	10.0	 Der Kaffee duftet sehr verlockend.	wordlists_allcorrect
12	pilot9	Die Gärtnerin tanzt zwischen den Blumenbeeten.	0.0	 Die Gärtnerin tanzt zwischen den Blumen.	wordlists_allcorrect
13	pilot9	Am blauen Himmel ziehen die Wolken	2.0	 Am blauen Himmel ziehen die Wolken.	wordlists_allcorrect
14	pilot9	Die Hochzeit versammelt Familie und Freunde.	1.0	 Die Hochzeit versammelt Familie und Freunde.	wordlists_allcorrect
15	pilot9	Manche Menschen vertragen keine Erdbeeren.	0.0	 Manche Menschen vertragen keine Erdbeeren.	wordlists_allcorrect
16	pilot9	Der Raureif zaubert Diamanten auf Blätter.	-2.0	 Und er zaubert.	wordlists_allcorrect
17	pilot9	Der Arzt untersucht den Patienten.	-1.0	 Der Arzt untersucht den Patienten.	wordlists_allcorrect
18	pilot9	Die Straßenlaterne spendet warmes Licht.	-1.0	 Die Straßenlaterne spendet warmes Licht.	wordlists_allcorrect
19	pilot9	Studenten treffen sich in der Bibliothek.	10.0	 Studenten treffen sich in der Bibliothek.	wordlists_allcorrect
20	pilot9	Die Melodie schmeckt nach Sommer.	10.0	 Die Melodie schmeckt nach Sommer.	wordlists_allcorrect
21	pilot9	Ein Schiff gleitet über das Wasser.	10.0	 Ein Schiff gleitet über das Wasser.	wordlists_allcorrect
22	pilot9	Ein Paar tanzt unter dem Sternenhimmel.	1.0	 Ein Paar tanzt unter dem Sternenhimmel.	wordlists_allcorrect
23	pilot9	Wir wollen heute spazieren gehen.	-1.0	 Wir wollen heute spazieren gehen.	wordlists_allcorrect
24	pilot9	Das kalte Licht leuchtet am Morgen.	2.0	 Das kalte Licht leuchtet am Morgen.	wordlists_allcorrect
25	pilot9	Das Licht tanzte über dem Fluss.	10.0	 Das Licht tanzt über dem Fluss.	wordlists_allcorrect
26	pilot9	Die Vögel umkreisten den Turm.	-2.0	 Gefühle umkreisten.	wordlists_allcorrect
27	pilot9	Senioren machen morgendliche Gymnastik im Park.	10.0	 Senioren machen morgendliche Gymnastik im Park.	wordlists_allcorrect
28	pilot9	Diese zarten Blumen welken rasch.	2.0	 Diese zarten Blumen welken.	wordlists_allcorrect
29	pilot9	Die Hilfsmannschaft setzt sich in Marsch.	2.0	 die Mannschaft.	wordlists_allcorrect
30	pilot9	Der Kühlschrank summt seltsame Melodien.	-2.0	 Melodien.	wordlists_allcorrect
31	pilot9	Der Mondschein taucht die Landschaft in Silber.	2.0	 Der Mondschein taucht die Landschaft in Silber.	wordlists_allcorrect
32	pilot9	Der Bus hupt vor der belebten Haltestelle.	2.0	 Der Bus hupt vor der belebten Haltestelle.	wordlists_allcorrect
33	pilot9	Die Blumen blühen im Winter schwarz.	0.0	 Die Blumen schwarz.	wordlists_allcorrect
34	pilot9	Der alte Baum erzählte vom Leben.	2.0	 Der alte Baum erzählt vom Leben.	wordlists_allcorrect
35	pilot9	Die Freunde teilen Geschichten am Lagerfeuer.	0.0	 Die Freunde teilen Geschichten am Lagerfeuer.	wordlists_allcorrect
36	pilot9	Der Nachbar sang unter der Dusche Oper.	-2.0	 der Nachbar.	wordlists_allcorrect
37	pilot9	Morgen wird es neblig und eiskalt.	-2.0	 Morgen wird es neblig und eiskalt.	wordlists_allcorrect
38	pilot9	Danach tut eine Wanderung gut.	10.0	 Danach tut eine Wanderung gut.	wordlists_allcorrect
39	pilot9	Das war jetzt aber ein schöner Tag.	0.0	 Das war jetzt aber ein schöner Tag.	wordlists_allcorrect
40	pilot9	Sie liest ein Buch in der Sonne.	0.0	 in der Sonne.	wordlists_allcorrect
41	pilot9	Kollegen feiern den Abschluss eines erfolgreichen Projekts.	-2.0	 Feiert erfolgreichen!	wordlists_allcorrect
42	pilot9	Der Regenschirm schützt vor plötzlichem Regen.	-1.0	 Der Regenschirm schützt vor plötzlichem Regen.	wordlists_allcorrect
43	pilot9	Vor der Hütte sitzt ein großer Heuhaufen.	-2.0	 Vor der Hütte sitzt ein großer Heuhaufen.	wordlists_allcorrect
44	pilot9	Im Geschäft stehen viele Leute	0.0	 Viele Leute.	wordlists_allcorrect
45	pilot9	Die Rinder sind noch auf der Weide.	1.0	 Die Rinder sind noch auf der Weide.	wordlists_allcorrect
46	pilot9	Die Wolken malen Geschichten am Himmel.	0.0	 Die Wolken malen Geschichten am Himmel.	wordlists_allcorrect
47	pilot9	Wenn der Schnee schmilzt, kommt der Frühling.	0.0	 wenn der Schnee schmilzt.	wordlists_allcorrect
48	pilot9	Unser Doktor besucht Vater täglich.	10.0	 Unser Doktor besucht täglich.	wordlists_allcorrect
49	pilot9	Die Kaffeetasse dampft auf dem Frühstückstisch.	2.0	 Die Kaffeetasse dampft auf den Frühstückstisch.	wordlists_allcorrect
50	pilot9	Der Polizist spielt Gitarre für die Nachbarschaft.	0.0	 Der Polizist spielt von der Nachbarschaft.	wordlists_allcorrect
51	pilot9	Der Kamin verbreitet wohlige Wärme.	10.0	 Der Kamin verbreitet wohlige Wärme.	wordlists_allcorrect
52	pilot9	Opa jammert ständig über seine Asthmaanfälle.	10.0	 jammert ständig über seine Asthma-Anfälle.	wordlists_allcorrect
53	pilot9	Der Spiegel reflektiert verlorene Gedanken.	-2.0	 reflektiert verlorene Gedanken.	wordlists_allcorrect
54	pilot9	Sportliche Jugendliche treffen sich am Fluss.	1.0	 Sportlicher Fluss.	wordlists_allcorrect
55	pilot9	Der gelbe Küchenofen sorgt für Wärme	0.0	 Nicht verstanden.	wordlists_allcorrect
56	pilot9	Sie isst kein salziges Gericht.	-2.0	 Sie ist kein...	wordlists_allcorrect
57	pilot9	Ihr Lachen hallte durch den leeren Park.	0.0	 Tack.	wordlists_allcorrect
58	pilot9	Ein bunter Schmetterling tanzt im Sonnenlicht.	10.0	 Ein bunter Schmetterling tanzt im Sonnenlicht.	wordlists_allcorrect
59	pilot9	Schlaf vor Mitternacht ist gesund.	2.0	 gesund.	wordlists_allcorrect
60	pilot9	Vater will sich eine Pfeife anzünden	10.0	 Vater will sich eine Pfeife anzünden.	wordlists_allcorrect
61	pilot9	Bei dem Peitschenknall scheuten die Rösser.	-1.0	 bei den Schreuten.	wordlists_allcorrect
62	pilot9	Messer und Gabel liegen neben dem Teller.	1.0	 Messer und Gabel liegen neben dem Teller.	wordlists_allcorrect
63	pilot9	Die Entscheidung darfst du selbst fällen.	-1.0	 Diese Entscheidung darfst du selbst fällen.	wordlists_allcorrect
64	pilot9	Im Wald plätschert eine dunkle Quelle.	-2.0	 Fälle.	wordlists_allcorrect
65	pilot9	Unsere Söhne lieben flotte Tänze.	0.0	 Unsere Söhne lieben	wordlists_allcorrect
66	pilot9	Die Blumen blühen im Garten.	10.0	 Die Blumen blühen im Garten.	wordlists_allcorrect
67	pilot9	Auf dem Gehweg quietschen Kinderfahrräder.	-1.0	 auf dem Gehweg Kinder.	wordlists_allcorrect
68	pilot9	Autos fahren auf der Straße.	-1.0	 Autos fahren auf der Straße.	wordlists_allcorrect
69	pilot9	Der Widerspruch malt abstrakte Gedankenbilder.	-2.0	 der Widerspruch.	wordlists_allcorrect
70	pilot9	Der Regenbogen endete im Blumentopf.	2.0	 Der Regenbogen endete im	wordlists_allcorrect
71	pilot9	Motoren brauchen Benzin, Öl und Wasser.	2.0	 Motoren brauchen Benzin, Öl und Wasser.	wordlists_allcorrect
72	pilot9	Einige Busse fahren heute später.	10.0	 Einige Busse fahren heute später.	wordlists_allcorrect
73	pilot9	Die Kartoffeln gehören zum Mittagessen	10.0	 Die Kartoffeln gehören zum Mittagessen.	wordlists_allcorrect
74	pilot9	Danach kannst Du Dich wirklich richten.	-2.0	 Danach kannst du wirklich nicht	wordlists_allcorrect
75	pilot9	Der Nachbar trägt immer Hüte.	2.0	 Der Nachbar trägt nur Hüter.	wordlists_allcorrect
76	pilot9	Ein Musiker verzaubert die Menschenmenge.	2.0	 Ein Musiker verzaubert die Menschen.	wordlists_allcorrect
77	pilot9	Die Radfahrer erkunden den Wald.	0.0	 Der Radfahrer erkundet den Wald.	wordlists_allcorrect
78	pilot9	Ängstlich begreifst du Omas Lage.	-1.0	 links	wordlists_allcorrect
79	pilot9	Die Nachbarn feiern gemeinsam im Garten.	-2.0	 Die Nachbarn feiern gemeinsam im Garten.	wordlists_allcorrect
80	pilot9	Das Fahrrad rollt leise über Kopfsteinpflaster.	-2.0	 Der Fahrer rollt leise.	wordlists_allcorrect
81	pilot9	Die Stille malt lebendige Bilder.	0.0	 Die Stille malt lebendige Bilder.	wordlists_allcorrect
82	pilot9	Die Krankenschwester jongliert mit Medikamenten.	1.0	 Die Krankenschwester jongliert mit Medikamenten.	wordlists_allcorrect
83	pilot9	Sechs Mädchen wollen Schwester werden.	0.0	 Sechs Mädchen wollten Schwestern werden.	wordlists_allcorrect
84	pilot9	In der Galerie bewundern Besucher zeitgenössische Kunst.	10.0	 In der Galerie bewundern Besucher zeitgenössische Kunst.	wordlists_allcorrect
85	pilot9	Ein ruhiger Bach plätschert durch den Wald.	-2.0	 Bach plätschert durch die...	wordlists_allcorrect
86	pilot9	Ein älteres Ehepaar tanzt auf der Hochzeitsfeier.	10.0	 Ein älteres Ehepaar tanzt auf der Hochzeitsfeier.	wordlists_allcorrect
87	pilot9	Die Sterne funkeln am Nachthimmel.	-2.0	 Die Sterne funkeln am Nachthimmel.	wordlists_allcorrect
88	pilot9	Das Buch liegt auf dem gemütlichen Sofa.	0.0	 Das Buch liegt auf dem gemütlichen Sofa.	wordlists_allcorrect
